address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo/text,badgeInfo/type,baths,beds,brokerName,carouselPhotos/0/url,countryCurrency,detailUrl,foundFromSearchUrl,foundOnSearchPage,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/dateSold,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isShowcaseListing,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong/latitude,latLong/longitude,list,lotAreaString,marketingStatusSimplifiedCd,pgapt,providerListingId,rawHomeStatusCd,relaxed,sgapt,shouldShowZestimateAsPrice,soldPrice,statusText,statusType,streetViewMetadataURL,streetViewURL,unformattedPrice,variableData/text,variableData/type,zestimate,zpid
"1610 W Lawrence Rd, Phoenix, AZ 85015",Phoenix,AZ,1610 W Lawrence Rd,85015,1535,,,,2,3,HUNT Real Estate ERA,https://photos.zillowstatic.com/fp/b7bca91688d07a90772fd9b8942ff2a1-p_e.jpg,$,https://www.zillow.com/homedetails/1610-W-Lawrence-Rd-Phoenix-AZ-85015/7776516_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,TRUE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.536106,,,1535,-112.09324,sqft,8756,560000,,560000,,2299,FALSE,AZ,1610 W Lawrence Rd,283500,94167000,,,557900,85015,7776516,7776516,https://photos.zillowstatic.com/fp/b7bca91688d07a90772fd9b8942ff2a1-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.536106,-112.09324,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$560,000 ",Sold,SOLD,,,560000,Sold 05/30/2024,RECENTLY_SOLD,557900,7776516
"1543 W Vista Ave, Phoenix, AZ 85021",Phoenix,AZ,1543 W Vista Ave,85021,3915,,,,4,4,Realty Executives,https://photos.zillowstatic.com/fp/04053346f334de8aa7e87bcec11acec5-p_e.jpg,$,https://www.zillow.com/homedetails/1543-W-Vista-Ave-Phoenix-AZ-85021/7777338_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,4,4,Phoenix,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.54645,,,3915,-112.09315,acres,0.454820937,1270000,,1270000,,6455,FALSE,AZ,1543 W Vista Ave,713300,94167000,,,1387800,85021,7777338,7777338,https://photos.zillowstatic.com/fp/04053346f334de8aa7e87bcec11acec5-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.54645,-112.09315,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,$1.27M,Sold,SOLD,,,1270000,Sold 05/30/2024,RECENTLY_SOLD,1387800,7777338
"331 W Orangewood Ave, Phoenix, AZ 85021",Phoenix,AZ,331 W Orangewood Ave,85021,3680,,,,4,4,HomeSmart,https://photos.zillowstatic.com/fp/830e5e524e46756b72ee3f60d225aa6d-p_e.jpg,$,https://www.zillow.com/homedetails/331-W-Orangewood-Ave-Phoenix-AZ-85021/7792517_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,4,4,Phoenix,USA,USD,,1.71705E+12,1,PENDING,,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.545677,TRUE,,3680,-112.07954,acres,0.341804408,2290000,,2290000,,10060,FALSE,AZ,331 W Orangewood Ave,619600,94167000,,,2154800,85021,7792517,7792517,https://photos.zillowstatic.com/fp/830e5e524e46756b72ee3f60d225aa6d-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.545677,-112.07954,TRUE,,Non Owner Occupied,Pending,,Pending,FALSE,Unknown Listed By,FALSE,$2.05M,Sold,SOLD,,,2050000,Sold 05/30/2024,RECENTLY_SOLD,2154800,7792517
"3128 E Desert Cove Ave, Phoenix, AZ 85028",Phoenix,AZ,3128 E Desert Cove Ave,85028,3304,,,,10,10,HomeSmart,https://photos.zillowstatic.com/fp/50cf9b927a3564104ab1e05c75922876-p_e.jpg,$,https://www.zillow.com/homedetails/3128-E-Desert-Cove-Ave-Phoenix-AZ-85028/7819025_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,10,10,Phoenix,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.586742,TRUE,,3304,-112.01364,sqft,8279,1325000,,1395000,,5841,FALSE,AZ,3128 E Desert Cove Ave,698200,94167000,,,,85028,7819025,7819025,https://photos.zillowstatic.com/fp/50cf9b927a3564104ab1e05c75922876-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.586742,-112.01364,TRUE,,Non Owner Occupied,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,$1.33M,Sold,SOLD,,,1325000,Sold 05/30/2024,RECENTLY_SOLD,,7819025
"3921 E Sweetwater Ave, Phoenix, AZ 85032",Phoenix,AZ,3921 E Sweetwater Ave,85032,1656,,,,2,3,ProSmart Realty,https://photos.zillowstatic.com/fp/8ed1468a4dc1ffa561a2a6a3c800882d-p_e.jpg,$,https://www.zillow.com/homedetails/3921-E-Sweetwater-Ave-Phoenix-AZ-85032/7820997_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.604183,,,1656,-111.99669,sqft,7346,482000,,482000,,2500,FALSE,AZ,3921 E Sweetwater Ave,269300,94167000,,,479300,85032,7820997,7820997,https://photos.zillowstatic.com/fp/8ed1468a4dc1ffa561a2a6a3c800882d-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.604183,-111.99669,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$482,000 ",Sold,SOLD,,,482000,Sold 05/30/2024,RECENTLY_SOLD,479300,7820997
"5725 N 79th Way, Scottsdale, AZ 85250",Scottsdale,AZ,5725 N 79th Way,85250,1809,,,,3,3,Russ Lyon Sotheby's International Realty,https://photos.zillowstatic.com/fp/c8d343a620d338fd44b055b8d664e0be-p_e.jpg,$,https://www.zillow.com/homedetails/5725-N-79th-Way-Scottsdale-AZ-85250/7840132_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,3,3,Scottsdale,USA,USD,1.71386E+12,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.520107,,,1809,-111.90964,sqft,4196,650000,-25000,650000,"$25,000 (Apr 23)",3499,FALSE,AZ,5725 N 79th Way,402200,94167000,,,647800,85250,7840132,7840132,https://photos.zillowstatic.com/fp/c8d343a620d338fd44b055b8d664e0be-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.520107,-111.90964,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$650,000 ",Sold,SOLD,,,650000,Sold 05/30/2024,RECENTLY_SOLD,647800,7840132
"7920 E Camelback Rd UNIT 111, Scottsdale, AZ 85251",Scottsdale,AZ,7920 E Camelback Rd UNIT 111,85251,1200,,,,2,2,Redfin Corporation,https://photos.zillowstatic.com/fp/68884c8defd36acb27633990e4f692e1-p_e.jpg,$,https://www.zillow.com/homedetails/7920-E-Camelback-Rd-UNIT-111-Scottsdale-AZ-85251/7851058_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,TRUE,TRUE,TRUE,FALSE,2,2,Scottsdale,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,APARTMENT,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.503162,,,1200,-111.910324,sqft,1269,315000,,315000,,2100,FALSE,AZ,7920 E Camelback Rd UNIT 111,183100,94167000,Unit 111,,318300,85251,7851058,7851058,https://photos.zillowstatic.com/fp/68884c8defd36acb27633990e4f692e1-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.503162,-111.910324,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$315,000 ",Sold,SOLD,,,315000,Sold 05/30/2024,RECENTLY_SOLD,318300,7851058
"8307 E Shetland Trl, Scottsdale, AZ 85258",Scottsdale,AZ,8307 E Shetland Trl,85258,2607,,,,3,4,Urban Luxe Real Estate,https://photos.zillowstatic.com/fp/df03a16174b6f9543dc7f464b10d8f01-p_e.jpg,$,https://www.zillow.com/homedetails/8307-E-Shetland-Trl-Scottsdale-AZ-85258/7865114_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,3,4,Scottsdale,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.57629,,,2607,-111.90211,acres,0.268296602,1775000,,1775000,,8336,FALSE,AZ,8307 E Shetland Trl,588300,94167000,,,1787100,85258,7865114,7865114,https://photos.zillowstatic.com/fp/df03a16174b6f9543dc7f464b10d8f01-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.57629,-111.90211,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,$1.78M,Sold,SOLD,,,1775000,Sold 05/30/2024,RECENTLY_SOLD,1787100,7865114
"6408 W Wahalla Ln, Glendale, AZ 85308",Glendale,AZ,6408 W Wahalla Ln,85308,1667,,,,2,3,HUNT Real Estate ERA,https://photos.zillowstatic.com/fp/e148aaab4b88c5c98c3feb33c1fe0ab8-p_e.jpg,$,https://www.zillow.com/homedetails/6408-W-Wahalla-Ln-Glendale-AZ-85308/7890252_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,2,3,Glendale,USA,USD,1.71351E+12,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.6666,,,1667,-112.19711,sqft,5500,515000,-15000,515000,"$15,000 (Apr 19)",2294,FALSE,AZ,6408 W Wahalla Ln,257700,94167000,,,521500,85308,7890252,7890252,https://photos.zillowstatic.com/fp/e148aaab4b88c5c98c3feb33c1fe0ab8-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.6666,-112.19711,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$515,000 ",Sold,SOLD,,,515000,Sold 05/30/2024,RECENTLY_SOLD,521500,7890252
"16035 N 71st Ave, Peoria, AZ 85382",Peoria,AZ,16035 N 71st Ave,85382,1792,,,,2,3,RHP Real Estate,https://photos.zillowstatic.com/fp/8e910d19617d15bb4632f19bc1c56d0c-p_e.jpg,$,https://www.zillow.com/homedetails/16035-N-71st-Ave-Peoria-AZ-85382/7902549_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,FALSE,TRUE,TRUE,FALSE,2,3,Peoria,USA,USD,,1.71705E+12,1,RECENTLY_SOLD,RECENTLY_SOLD,MANUFACTURED,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.63193,,,1792,-112.21086,sqft,8294,318500,,318500,,2221,FALSE,AZ,16035 N 71st Ave,79200,94167000,,,314300,85382,7902549,7902549,https://photos.zillowstatic.com/fp/8e910d19617d15bb4632f19bc1c56d0c-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.63193,-112.21086,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$318,500 ",Sold,SOLD,,,318500,Sold 05/30/2024,RECENTLY_SOLD,314300,7902549
